////////////////////////////////////////////////////////////////////////////////												SkilluseType																																						
//	[ Text  Version ]	1.2.7.1_2																																			데미지 구분													
//	[ 최종 작업자 ]	김승태																																																
//	[ 최종 작업일 ]	2015-08-25 2:09 PM																																																
//	[ 작 업 내 용 ]	수호방패 <> 방패막기 스킬명 치환																																																
////////////////////////////////////////////////////////////////////////////////																																																		
//속성1 - 펜타그램 속성과 동일 [0(없음). 1(불). 2(물). 3(땅). 4(바람). 5(암흑)]																																																		
//속성2 [-1(없음). 0(물리). 1(마법)]																																																		
// SkillBrand [특정 스킬이 있어야지만 사용이 가능]. 마스터레벨의 경우 액티브 강화 스킬은 선행스킬 조건을 같은 스킬로 넣어야함																																																		
// SkillUsetype [0(일반스킬). 1(직책스킬). 3(마스터레벨:패시브). 4(마스터레벨:액티브), 5(이벤트 맵 스킬/스킬각인UI에서 표시되지 않음), 6(캐릭터 사용불가스킬/스킬각인UI에서 표시되지 않음)]																																																		
// 스킬 타입 : [0(일반스킬). 1(버프:아군에게 이로운 효과). 2(디버프:적군에게 해로운 효과). 3(치료:대상을 회복시킴)]																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
478	"파멸의 날개 공격 강화"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	9	161	1	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 투지 - 스킬 강화 (듀얼 마스터)																																																		
479	"돌려치기 강화"	0	4	9	0	2	0	0	0	4	0	4	22	0	0	0	0	0	0	0	3	0	0	0	0	2	162	1	0	0	0	0	0	179	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	165	0
480	"번개 강화"	13	40	20	0	6	0	100	0	4	1	4	3	0	0	0	0	0	0	0	3	0	0	0	0	2	163	1	0	0	0	0	0	180	0	0	2	0	0	0	0	0	0	0	3	40	-1	-1	180	0
481	"회오리베기 강화"	0	40	10	10	2	0	0	0	4	0	4	41	0	0	0	0	0	0	0	3	0	0	0	0	2	164	1	0	0	0	0	0	181	0	0	1	0	1	1	0	1	0	2	1	40	-1	-1	150	0
482	"파워슬래쉬 강화"	0	17	15	0	5	0	100	0	4	-1	4	56	0	0	0	0	0	0	0	3	0	0	0	0	2	165	1	0	0	0	0	0	182	0	1	1	0	1	0	2	0	2	2	1	100	-1	-1	125	0
483	"불기둥 강화"	35	17	55	0	6	0	100	0	1	1	4	5	0	0	0	0	0	0	0	3	0	0	0	0	3	166	1	0	0	0	0	0	183	0	0	2	0	1	0	0	0	0	0	3	100	-1	-1	120	0
484	"블래스트 강화"	80	17	165	0	6	0	150	0	4	1	4	13	0	0	0	0	0	0	0	3	0	0	0	0	3	167	1	0	0	0	0	0	184	0	0	2	0	0	0	0	0	0	0	3	150	-1	-1	130	0
485	"웨폰 마스터리"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	3	168	1	0	0	0	0	0	185	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
486	"인페르노 강화"	88	4	220	0	0	0	200	0	1	1	4	14	0	0	0	0	0	0	0	3	0	0	0	0	4	169	1	0	0	0	0	0	186	0	0	2	0	1	1	0	1	0	0	3	90	-1	-1	110	0
487	"악령 강화"	50	4	108	0	6	0	100	0	5	1	4	9	0	0	0	0	0	0	0	3	0	0	0	0	4	170	1	0	0	0	0	0	187	0	0	2	0	1	0	0	0	0	0	3	150	-1	-1	110	0
488	"매직 마스터리"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	4	171	1	0	0	0	0	0	188	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
489	"얼음 강화"	25	40	42	0	6	0	100	0	2	1	4	7	0	0	0	0	0	0	0	3	0	0	0	0	5	172	1	0	0	0	0	0	189	0	0	2	0	0	0	0	0	0	0	3	45	-1	-1	150	0
490	"블러드어택 강화"	0	3	15	22	3	0	0	0	5	-1	4	55	0	0	0	0	0	0	0	3	0	0	0	0	5	173	1	0	0	0	596	0	190	0	0	1	0	1	0	2	0	0	2	1	150	-1	-1	105	0
491	"얼음 마스터리"	25	1	46	0	6	0	100	0	2	1	4	489	0	0	0	0	0	0	0	3	0	0	0	0	6	172	1	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	3	45	-1	-1	150	0
492	"플레임스트라이크 강화"	0	4	30	37	3	0	0	0	1	1	4	236	0	0	0	0	0	0	0	3	0	0	0	0	6	175	1	0	0	0	0	0	192	0	0	1	0	1	0	2	0	0	2	1	200	-1	-1	135	0
493	"블러드어택 마스터리"	0	7	17	24	3	0	0	0	5	-1	4	490	0	0	0	0	0	0	0	3	0	0	0	0	7	173	1	0	0	0	596	0	193	0	0	0	0	1	0	2	0	0	0	1	150	-1	-1	105	0
494	"플레임스트라이크 마스터리"	0	7	33	40	3	0	0	0	1	1	4	492	0	0	0	0	0	0	0	3	0	0	0	0	7	175	1	0	0	0	0	0	194	0	0	0	0	1	0	2	0	0	2	1	200	-1	-1	135	0
495	"어스프리즌"	0	26	180	15	0	5000	127	0	3	1	4	0	0	0	0	0	3	0	0	3	0	0	0	0	8	178	10	0	0	0	0	0	197	0	0	2	0	1	1	0	1	0	0	3	200	-1	-1	135	0
496	"기간틱 스톰 강화"	220	3	132	11	6	0	118	0	4	1	4	237	0	0	0	0	0	0	0	3	0	0	0	0	7	180	1	0	0	0	0	0	199	0	0	2	0	1	0	2	0	0	0	3	250	-1	-1	115	0
497	"어스프리즌 강화"	0	4	198	17	0	3000	127	0	3	1	4	495	0	0	0	0	3	0	0	3	0	0	0	0	9	178	1	0	0	0	0	0	201	0	0	2	0	1	1	0	1	0	0	1	200	-1	-1	135	0
//498																																																		
//499																																																		
//500																																																		
//501																																																		
//502																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
// 궁극 - 방어/공격 향상 (듀얼 마스터)																																																		
//503																																																		
// 로드 엠퍼러																																																		
// 단호 - 패시브 (로드 엠퍼러)																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
504	"제왕의 망토 흡수 강화"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	8	182	1	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
505	"제왕의 망토 방어 강화"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	8	183	1	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
506	"통솔 스탯 추가"	0	40	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	6	184	1	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
507	"제왕의 망토 공격 강화"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	9	185	1	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 정의 - 스킬 강화 (로드 엠퍼러)																																																		
508	"파이어 버스트 강화"	74	4	25	0	6	0	20	0	1	1	4	61	0	0	0	0	0	0	0	0	3	0	0	0	2	186	1	0	0	0	0	0	208	0	0	1	0	0	0	0	0	0	0	1	100	-1	-1	135	0
509	"포스 웨이브 강화"	0	40	15	0	4	0	0	0	4	1	4	60	0	0	0	0	0	0	0	0	3	0	0	0	2	187	1	0	0	0	0	0	209	0	0	1	0	0	0	0	0	0	0	1	40	-1	-1	160	0
510	"다크호스 강화"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	2	188	1	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
511	"크리티컬데미지증가 강화"	82	3	75	75	0	0	25	300	0	-1	4	64	0	0	0	0	0	0	0	0	3	0	0	0	3	189	1	0	0	0	0	0	211	1	0	0	5	2	1	0	1	0	0	-1	-1	-1	-1	100	0
512	"어스 쉐이크 강화"	0	4	0	75	10	10000	0	0	3	0	4	62	0	0	0	0	0	0	0	0	3	0	0	0	3	190	1	0	0	0	0	0	212	0	0	1	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0
513	"웨폰 마스터리"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	3	191	1	0	0	0	0	0	213	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
514	"파이어 버스트 마스터리"	74	1	27	0	6	0	20	0	1	1	4	508	0	0	0	0	0	0	0	0	3	0	0	0	4	186	1	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	1	100	-1	-1	135	0
515	"크리티컬데미지증가 강화 (2)"	82	10	82	82	0	0	25	300	0	-1	4	511	0	0	0	0	0	0	0	0	3	0	0	0	4	189	1	0	0	0	0	0	215	1	0	0	5	2	1	0	1	0	0	-1	-1	-1	-1	100	0
516	"어스 쉐이크 마스터리"	0	1	0	75	10	10000	0	0	3	0	4	512	0	0	0	0	0	0	0	0	3	0	0	0	4	190	1	0	0	0	0	0	216	0	0	0	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0
517	"크리티컬데미지증가 강화 (3)"	82	7	100	100	0	0	25	300	0	-1	4	515	0	0	0	0	0	0	0	0	3	0	0	0	5	189	1	0	0	0	0	0	217	1	0	0	148	2	1	0	1	0	0	-1	-1	-1	-1	100	0
518	"파이어 스크림 강화"	102	22	45	11	6	0	32	70	1	1	4	78	0	0	0	0	0	0	0	0	3	0	0	0	5	192	1	0	0	0	0	0	218	0	0	1	0	0	0	2	0	0	0	1	150	-1	-1	115	0
519	"일렉트릭 스파이크 강화"	92	3	0	150	10	5000	29	340	4	1	4	65	0	0	0	0	0	0	0	0	3	0	0	0	6	193	1	0	0	0	0	0	219	0	0	1	0	1	1	0	1	0	0	1	100	-1	-1	100	0
520	"파이어 스크림 마스터리"	102	5	49	12	6	0	32	70	1	1	4	518	0	0	0	0	0	0	0	0	3	0	0	0	6	192	1	0	0	0	0	0	220	0	0	0	0	0	0	2	0	0	0	1	150	-1	-1	115	0
521	"아이언디펜스"	0	28	64	29	0	30000	0	0	0	-1	4	0	0	0	0	0	0	0	0	0	3	0	0	0	8	24	10	0	0	10	0	0	23	1	0	0	134	2	1	0	1	0	0	-1	-1	-1	-1	100	0
522	"크리티컬데미지증가 마스터리"	82	1	110	110	0	0	25	300	0	-1	4	517	0	0	0	0	0	0	0	0	3	0	0	0	7	189	1	0	0	0	0	0	222	1	0	0	149	2	1	0	1	0	0	-1	-1	-1	-1	100	0
523	"카오틱디세이어 강화"	100	22	75	22	6	0	16	0	5	1	4	238	0	0	0	0	0	0	0	0	3	0	0	0	7	194	1	0	0	0	0	0	223	0	0	1	0	1	0	2	0	0	0	1	150	-1	-1	105	0
524	"아이언디펜스 강화"	0	3	70	31	0	30000	0	0	0	-1	4	521	0	0	0	0	0	0	0	0	3	0	0	0	9	24	1	0	0	10	0	0	224	1	0	0	165	2	1	0	1	0	0	-1	-1	-1	-1	100	0
//525		0																									195							225																
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
// 정복 - 방어/공격 향상 (로드 엠퍼러)																																																		
526	"다크스피릿 강화"	0	3	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	2	196	1	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
527	"셉터 강화"	0	22	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	2	197	1	0	0	0	0	0	227	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
528	"방패 강화"	0	10	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	2	198	1	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
529	"셉터 강화 : 펫 강화"	0	3	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	2	199	1	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
530	"다크스피릿 강화 (2)"	0	7	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	3	200	1	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
531	"셉터 마스터리"	0	5	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	3	201	1	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
532	"방패 마스터리"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	3	202	1	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
533	"통솔 공격력 증가"	0	20	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	3	203	1	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
534	"다크스피릿 강화 (3)"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	4	204	1	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
535	"펫 내구도 강화"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	5	205	1	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
536	"다크스피릿 강화 (4)"	0	23	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	6	206	1	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//537																																																		
538	"다크스피릿 강화 (5)"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	5	208	1	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
539	"스피릿 로드"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	6	209	1	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//540																																																		
//541																																																		
//542																																																		
//543																																																		
//544																																																		
//545																																																		
//546																																																		
//547																																																		
//피스트 마스터																																																		
// 근성 - 패시브 (피스트 마스터)																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
548	"군림의 망토 흡수 강화"	0	38	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	8	212	1	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
549	"군림의 망토 방어 강화"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	8	213	1	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
550	"군림의 망토 공격 강화"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	9	214	1	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
// 의지 - 스킬 강화 (피스트 마스터)																																																		
551	"클링블로우 강화"	0	22	10	0	2	0	0	0	3	1	4	260	0	0	0	0	0	0	0	0	0	0	3	0	2	215	1	0	0	0	0	0	251	0	1	1	0	0	0	1	0	2	0	4	100	-1	-1	155	0
552	"비스트어퍼 강화"	0	22	10	0	2	0	0	0	1	1	4	261	0	0	0	0	0	0	0	0	0	0	3	0	2	216	1	0	0	0	0	0	252	0	1	1	0	0	0	1	0	2	0	4	100	-1	-1	155	0
//553																																																		
554	"클링블로우 마스터리"	0	1	10	0	2	0	0	0	3	1	4	551	0	0	0	0	0	0	0	0	0	0	3	0	3	215	1	0	0	0	0	0	254	0	1	0	0	0	0	1	0	0	0	4	100	-1	-1	155	0
555	"비스트어퍼 마스터리"	0	1	10	0	2	0	0	0	1	1	4	552	0	0	0	0	0	0	0	0	0	0	3	0	3	216	1	0	0	0	0	0	255	0	1	0	0	0	0	1	0	2	0	4	100	-1	-1	155	0
556	"방어 성공율 증가"	0	5	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	4	217	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
557	"웨폰 마스터리"	0	22	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	4	218	1	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
558	"체인드라이브 강화"	150	22	22	22	4	700	0	0	2	1	4	262	0	0	0	0	0	0	0	0	0	0	3	0	5	219	1	0	0	0	0	0	258	0	0	1	0	0	0	1	0	2	7	-1	-1	-1	-1	105	0
559	"다크사이드 강화"	180	22	84	0	5	0	0	0	3	1	4	263	0	0	0	0	0	0	0	0	0	0	3	0	5	220	1	0	0	0	0	0	259	0	0	1	0	1	0	0	0	0	0	-1	-1	-1	-1	115	0
560	"드래곤로어 강화"	150	22	60	33	3	700	0	0	3	1	4	264	0	0	0	0	0	0	0	0	0	0	3	0	5	221	1	0	0	0	0	0	260	0	0	1	0	0	0	1	0	0	7	-1	-1	-1	-1	100	0
561	"드래곤로어 마스터리"	150	1	66	36	3	700	0	0	3	1	4	560	0	0	0	0	0	0	0	0	0	0	3	0	6	221	1	0	0	0	0	0	261	0	0	1	0	0	0	1	0	0	7	-1	-1	-1	-1	100	0
562	"체인드라이브 마스터리"	150	1	24	22	4	700	0	0	2	1	4	558	0	0	0	0	0	0	0	0	0	0	3	0	7	219	1	0	0	0	0	0	262	0	0	1	0	0	0	1	0	2	7	-1	-1	-1	-1	105	0
563	"다크사이드 마스터리"	180	0	92	0	6	0	0	0	3	1	4	559	0	0	0	0	0	0	0	0	0	0	3	0	7	220	10	0	0	0	0	0	263	0	0	1	0	1	0	0	0	0	0	-1	-1	-1	-1	115	0
564	"드래곤슬레셔 강화"	200	22	110	110	4	3000	0	0	4	1	4	265	0	0	0	0	0	0	0	0	0	0	3	0	7	222	1	0	0	0	0	0	264	0	0	0	0	0	0	1	0	2	7	-1	-1	-1	-1	100	0
565	"블러드 하울링"	0	0	100	200	0	120000	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	3	0	8	223	10	0	0	60	0	0	265	1	0	0	0	2	1	0	1	0	0	-1	-1	-1	-1	100	0
566	"드래곤슬래셔 마스터리"	200	38	121	121	4	3000	0	0	4	1	4	564	0	0	0	0	0	0	0	0	0	0	3	0	8	222	1	0	0	0	0	0	266	0	0	0	0	0	0	1	0	2	7	-1	-1	-1	-1	100	0
567	"블러드 하울링 강화"	0	38	110	220	0	120000	0	0	0	1	4	565	0	0	0	0	0	0	0	0	0	0	3	0	9	223	1	0	0	60	0	0	267	1	0	0	0	2	1	0	1	0	0	-1	-1	-1	-1	100	0
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
// 파괴 - 공격력 향상 (피스트 마스터)																																																		
568	"장착 무기 강화"	0	22	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	2	225	1	0	0	0	0	0	268	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
569	"방어 성공율 향상 강화"	50	22	55	11	7	0	30	0	0	1	4	268	0	0	0	0	0	0	0	0	0	0	3	0	2	226	1	0	0	0	0	0	269	1	0	0	153	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//570																																																		
571	"장착무기 마스터리"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	3	227	1	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
572	"방어 성공율 향상 마스터리"	50	22	60	12	7	0	30	0	0	1	4	569	0	0	0	0	0	0	0	0	0	0	3	0	3	226	1	0	0	0	0	0	272	1	0	0	154	2	1	0	1	0	0	-1	-1	-1	-1	100	0
573	"체력 향상 강화"	80	5	55	11	7	0	35	0	0	1	4	267	0	0	0	0	0	0	0	0	0	0	3	0	4	228	1	0	0	0	0	0	273	1	0	0	155	2	1	0	1	0	0	-1	-1	-1	-1	100	0
574	"방어력 전환"	0	20	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	4	229	1	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
//575	"적 방어력 무시 강화"	120	24	55	11	3	0	80	0	0	1	4	266	0	0	0	0	0	0	0	0	0	0	3	0	5	230	1	0	0	0	0	0	275	1	0	0	156	2	1	0	1	0	0	-1	-1	-1	-1		
//576																																																		
//577	"적 방어력 무시 마스터리"	120	1	60	12	3	0	80	0	0	1	4	575	0	0	0	0	0	0	0	0	0	0	3	0	6	230	1	0	0	0	0	0	277	1	0	0	168	2	1	0	1	0	0	-1	-1	-1	-1		0
// 레이지 파이터 마스터 스킬 중 패시브 스킬 분리																																																		
//번호	Name	레벨	데미지	사용마나량	어빌리티	거리	Delay	Eng	Cha	속성1	속성2	SkilluseType	SkillBrand	KillCout	길마	부길마	베틀마스터	흑마법사	흑기사	요정	마검사	다크로드	소환술사	레이지파이터	그로우랜서	스킬랭크	스킬그룹	필요마스터레벨포인트	소모체력	소모SD	지속시간	필요힘	필요민첩	아이콘번호	스킬 타입	무기 스킬	데미지 구분	버프 인덱스	타겟 대상	타겟 영역	사거리 내 장애물	타겟 쫓기	탈것 체크	장비 체크	데미지 스탯1	스탯 나눔값2	데미지 스탯2	스탯 나눔값2	속성 각인 가중치	추가 데미지 효과
// 레이지 파이터 패시브 (근성)																																																		
578	"내구 감소 (1)"	0	37	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	1	231	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
579	"대인 방어율 증가"	0	29	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	1	232	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
580	"최대 SD 증가"	0	33	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	2	233	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
581	"자동 마나 회복력 증가"	0	7	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	2	234	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
582	"독 저항력 상승"	0	1	0	0	0	0	0	0	5	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	2	235	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
583	"내구 감소 (2)"	0	17	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	3	236	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
584	"SD 회복 속도 상승"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	3	237	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
585	"자동 생명 회복력 증가"	0	1	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	3	238	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
586	"번개 저항력 상승"	0	1	0	0	0	0	0	0	2	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	3	239	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
587	"방어력 증가"	0	35	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	4	240	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0
