///////////////////////////////////////////////////////////////////////////////////////////////									
//	[ Text Version ]	1.1.9.0							
//	[ Test Sever ver ]	-							
//	[ Main Sever ver ]	레드서버용 SetBase							
//	[ Athor ]	사재일							
//	[ Data ]	2015-06-02 16:50							
//	[ 내용 ]	황금콜로서스이벤트 종료							
///////////////////////////////////////////////////////////////////////////////////////////////									
// script type 									
// 0 : 움직이지 않는 몬스터.(리젠 좌표 고정형) 1.3: 기준 좌표 내 랜덤 생성									
// 1 : 악마의 광장.데비아스.노리아(일본사용)									
// 2 : 일반 몬스터									
// 3 : 생성되기만 하고 활동은 하지 않는 몬스터(즉 안보이다가 이벤트 발생시 살아남) - 복주머니 이벤트시 해당 카테고리 사용									
// 3 : type mapnumber distance x y dir total //distance는 해당 거리만큼 타일 주위에서 랜덤 생성// dir은 NPC 방향									
// 4 : 블러드캐슬 및 카오스캐슬 전용									
// 6 : 아케론 속성 몬스터 (1/불, 2/물, 3/땅, 4/바람. 5/어둠)									
// 데이터 중간에 추가하지말고 무조건 최하단으로 추가할 것									
	//type	distance	distance	x	y	x	y	dir	total
671	100	30	33	42	35	44	-1	1	1
672	100	30	36	39	38	41	-1	1	1
670	100	30	96	10	98	12	-1	1	2
671	100	30	97	14	99	16	-1	1	2
672	100	30	100	12	102	14	-1	1	2
670	100	30	106	197	108	199	-1	1	5
671	100	30	108	201	110	203	-1	1	5
672	100	30	110	196	112	198	-1	1	5
670	100	30	137	31	139	33	-1	1	3
671	100	30	138	36	140	38	-1	1	3
672	100	30	140	33	142	35	-1	1	3
670	100	30	161	53	163	55	-1	1	4
671	100	30	165	50	167	52	-1	1	4
672	100	30	164	55	166	57	-1	1	4
670	100	30	93	67	95	69	-1	1	1
670	100	30	100	72	102	74	-1	1	2
671	100	30	91	73	93	75	-1	1	3
671	100	30	98	66	100	68	-1	1	4
672	100	30	96	75	98	77	-1	1	5
672	100	30	103	63	105	65	-1	1	1
670	100	30	97	71	99	73	-1	1	4
670	100	30	130	150	132	152	-1	1	1
671	100	30	133	152	135	154	-1	1	2
672	100	30	127	156	129	158	-1	1	3
672	100	30	134	159	136	161	-1	1	4
670	100	30	208	214	210	216	-1	1	1
671	100	30	211	210	213	212	-1	1	2
671	100	30	213	216	215	218	-1	1	3
672	100	30	215	211	217	213	-1	1	4
672	100	30	210	217	212	219	-1	1	5
670	100	30	87	94	89	96	-1	1	1
671	100	30	91	100	92	100	-1	1	1
670	100	30	85	97	87	99	-1	1	2
672	100	30	90	99	92	101	-1	1	2
670	100	30	72	130	74	132	-1	1	1
670	100	30	77	132	79	134	-1	1	2
670	100	30	79	128	81	130	-1	1	3
670	100	30	81	132	83	134	-1	1	4
670	100	30	75	128	77	130	-1	1	5
670	100	30	175	190	177	192	-1	1	3
672	100	30	180	192	182	194	-1	1	3
670	100	30	177	194	179	196	-1	1	4
671	100	30	184	190	186	192	-1	1	4
670	100	30	165	78	167	80	-1	1	5
672	100	30	161	83	163	85	-1	1	5
670	100	30	165	83	167	85	-1	1	1
671	100	30	159	80	161	82	-1	1	1
672	100	30	199	132	201	134	-1	1	0
670	100	30	194	132	196	134	-1	1	0
670	100	30	199	136	201	138	-1	1	0
670	100	30	202	131	204	133	-1	1	0
671	100	30	203	108	205	110	-1	1	0
670	100	30	204	113	206	115	-1	1	0
670	100	30	207	117	209	119	-1	1	0
670	100	30	208	111	210	113	-1	1	0
671	100	30	199	48	201	50	-1	1	0
670	100	30	198	52	200	54	-1	1	0
670	100	30	202	52	204	54	-1	1	0
670	100	30	204	48	206	50	-1	1	0
670	100	30	238	137	240	139	-1	1	0
671	100	30	236	133	238	135	-1	1	0
672	100	30	240	134	242	136	-1	1	0
670	100	30	235	66	237	68	-1	1	0
671	100	30	234	81	236	83	-1	1	0
672	100	30	226	115	228	117	-1	1	0
670	100	30	214	147	216	149	-1	1	0
671	100	30	224	163	226	165	-1	1	0
672	100	30	226	181	228	183	-1	1	0
670	100	30	218	94	220	96	-1	1	0
671	100	30	238	97	240	99	-1	1	0
672	100	30	220	137	222	139	-1	1	0
670	100	30	225	102	227	104	-1	1	0
671	100	30	233	171	235	173	-1	1	0
672	100	30	225	88	227	90	-1	1	0
670	100	30	222	126	224	128	-1	1	0
671	100	30	217	158	219	160	-1	1	0
672	100	30	234	165	236	167	-1	1	0
672	100	30	240	134	242	136	-1	1	0
670	100	30	155	144	157	146	-1	1	1
670	100	30	156	156	158	158	-1	1	2
670	100	30	169	124	171	126	-1	1	3
670	100	30	171	133	173	135	-1	1	4
670	100	30	177	92	179	94	-1	1	5
670	100	30	187	88	189	90	-1	1	1
670	100	30	181	21	183	23	-1	1	2
670	100	30	169	10	171	12	-1	1	3
670	100	30	150	9	152	11	-1	1	4
670	100	30	123	13	125	15	-1	1	5
670	100	30	95	28	97	30	-1	1	1
670	100	30	102	37	104	39	-1	1	2
670	100	30	74	41	76	43	-1	1	3
670	100	30	65	54	67	56	-1	1	4
670	100	30	52	57	55	59	-1	1	5
670	100	30	55	171	57	173	-1	1	1
670	100	30	78	180	80	182	-1	1	2
670	100	30	92	169	94	171	-1	1	3
670	100	30	95	142	97	144	-1	1	4
670	100	30	100	133	102	135	-1	1	5
670	100	30	101	110	103	112	-1	1	1
670	100	30	117	80	119	82	-1	1	2
670	100	30	119	66	121	68	-1	1	3
670	100	30	149	127	151	129	-1	1	4
670	100	30	156	187	158	189	-1	1	5
671	100	30	85	33	87	35	-1	1	1
671	100	30	191	22	193	24	-1	1	2
671	100	30	157	39	159	41	-1	1	3
671	100	30	137	65	139	67	-1	1	4
671	100	30	116	52	118	54	-1	1	5
671	100	30	68	48	70	50	-1	1	1
671	100	30	93	155	95	157	-1	1	2
671	100	30	89	190	91	192	-1	1	3
671	100	30	155	172	157	174	-1	1	4
671	100	30	200	202	202	204	-1	1	5
671	100	30	218	187	220	189	-1	1	1
671	100	30	202	88	204	90	-1	1	2
671	100	30	220	52	222	54	-1	1	3
671	100	30	156	21	158	23	-1	1	4
671	100	30	138	80	140	82	-1	1	5
671	100	30	146	93	148	95	-1	1	1
671	100	30	158	104	160	106	-1	1	2
671	100	30	173	114	175	116	-1	1	3
672	100	30	143	50	145	52	-1	1	4
672	100	30	149	45	151	47	-1	1	5
672	100	30	170	100	172	102	-1	1	1
672	100	30	160	134	162	136	-1	1	2
672	100	30	156	164	158	166	-1	1	3
672	100	30	148	208	150	210	-1	1	4
672	100	30	134	214	136	216	-1	1	5
672	100	30	123	211	125	213	-1	1	1
672	100	30	120	203	122	205	-1	1	2
672	100	30	80	208	82	210	-1	1	3
672	100	30	84	218	86	220	-1	1	4
672	100	30	85	180	87	182	-1	1	5
672	100	30	92	126	94	128	-1	1	1
672	100	30	109	94	111	97	-1	1	2
672	100	30	107	22	109	24	-1	1	3
672	100	30	131	10	133	12	-1	1	4
672	100	30	157	28	159	30	-1	1	5
672	100	30	210	89	212	91	-1	1	1
672	100	30	40	140	42	142	-1	1	2
672	100	30	43	151	45	153	-1	1	3
672	100	30	33	119	36	121	-1	1	4
670	100	30	28	115	30	117	-1	1	5
670	100	30	48	161	50	163	-1	1	1
670	100	30	95	220	97	222	-1	1	2
670	100	30	152	199	154	201	-1	1	3
670	100	30	166	205	169	207	-1	1	4
670	100	30	178	126	180	128	-1	1	5
670	100	30	189	27	191	29	-1	1	1
670	100	30	112	145	114	147	-1	1	2
670	100	30	113	137	116	139	-1	1	3
670	100	30	112	154	114	157	-1	1	4
670	100	30	120	166	122	168	-1	1	5
671	100	30	116	145	118	147	-1	1	1
671	100	30	140	162	142	164	-1	1	2
671	100	30	108	42	110	44	-1	1	3
671	100	30	134	88	134	88	-1	1	4
671	100	30	47	49	49	51	-1	1	5
671	100	30	54	40	56	41	-1	1	1
671	100	30	63	39	65	41	-1	1	2
671	100	30	181	105	184	107	-1	1	3
end									
	//type	distance	distance	x	y	x	y	dir	total
//알을 품은 몬스터 이벤트 (로렌시아)									
//3									
//	674	0	30	1	1	255	255	-1	10
//end									
//알을 품은 몬스터 이벤트 (엘베란드)									
//3									
//	674	51	30	1	1	255	255	-1	10
//end									
//알을 품은 몬스터 이벤트 (데비아스)									
//3									
//	674	2	30	1	1	255	255	-1	10
//end									
//알을 품은 몬스터 이벤트 (노리아)									
//3									
//	674	3	30	1	1	255	255	-1	10
//end									
//알을 품은 몬스터 이벤트 (로스트 타워)									
//3									
//	675	4	30	1	1	255	255	-1	10
//end									
//알을 품은 몬스터 이벤트 (이카루스)									
//3									
//	675	10	30	1	1	255	255	-1	10
//end									
//알을 품은 몬스터 이벤트 (칼리마5)									
//3									
//	675	28	30	1	1	255	255	-1	10
//end									
//알을 품은 몬스터 이벤트 (아이다)									
//3									
//	675	33	30	1	1	255	255	-1	10
//end									
//알을 품은 몬스터 이벤트 (라클리온)									
//3									
//	676	57	30	1	1	255	255	-1	10
//end									
//알을 품은 몬스터 이벤트 (평온의늪)									
//3									
//	676	56	30	1	1	255	255	-1	10
//end									
//알을 품은 몬스터 이벤트 (칸투르폐허)									
//3									
//	676	37	30	1	1	255	255	-1	10
//end									
//알을 품은 몬스터 이벤트 (데벤테르)									
//3									
//	676	95	30	1	1	255	255	-1	10
//end									
//이벤트 교환 NPC 추가									
// 타입	맵번호	이동범위	시작X	시작Y	방향				
0									
682	51	0	24	229	2	//교환원 모니카			
end									
// 통합전장 NPC Setbase (2013-10-23)     일반서버와 별개 적용되는 NPC로 BattleCore 로랜시장에만 적용됩니다.									
0									
	683	79	0	58	51	2	//물약상인 에이미		
	684	79	0	64	57	2	//물약상인 실비아		
	685	79	0	68	66	2	//물약상인 이자벨		
	686	79	0	58	63	2	//장비수리 소피아		
	687	79	0	62	42	3	//장비수리 볼로		
	688	79	0	43	46	3	//물약상인 크리스틴		
end									
// 우크르산 몬스터 추가배치 (2013-12-04 김의건)									
6									
670	100	30	120	106	139	124	-1	1	1
670	100	30	120	106	139	124	-1	1	2
670	100	30	120	106	139	124	-1	1	3
671	100	30	120	106	139	124	-1	1	4
671	100	30	120	106	139	124	-1	1	5
671	100	30	120	106	139	124	-1	1	1
672	100	30	120	106	139	124	-1	1	2
672	100	30	120	106	139	124	-1	1	3
672	100	30	120	106	139	124	-1	1	4
672	100	30	120	106	139	124	-1	1	5
end									
//우르크산 화염트랩(2013-12-20 김의건)									
6									
689	100	0	125	128	126	129	-1	1	0
689	100	0	127	132	129	133	-1	1	0
689	100	0	112	115	113	117	-1	1	0
689	100	0	111	112	113	113	-1	1	0
689	100	0	116	109	117	110	-1	1	0
689	100	0	116	105	117	106	-1	1	0
689	100	0	115	100	117	101	-1	1	0
689	100	0	117	120	118	121	-1	1	0
689	100	0	122	97	124	98	-1	1	0
689	100	0	125	99	127	100	-1	1	0
689	100	0	130	97	131	98	-1	1	0
689	100	0	134	94	135	95	-1	1	0
689	100	0	132	101	134	102	-1	1	0
689	100	0	134	105	135	106	-1	1	0
689	100	0	138	107	139	108	-1	1	0
689	100	0	144	107	146	108	-1	1	0
689	100	0	149	111	150	112	-1	1	0
689	100	0	141	112	142	113	-1	1	0
689	100	0	137	116	138	117	-1	1	0
689	100	0	138	123	139	122	-1	1	0
689	100	0	139	127	141	128	-1	1	0
689	100	0	136	128	137	129	-1	1	0
689	100	0	137	132	138	133	-1	1	0
689	100	0	133	132	134	133	-1	1	0
689	100	0	113	122	114	123	-1	1	0
689	100	0	122	122	123	123	-1	1	0
689	100	0	145	113	146	114	-1	1	0
689	100	0	124	124	126	125	-1	1	0
689	100	0	108	120	109	121	-1	1	0
689	100	0	119	132	120	133	-1	1	0
689	100	0	116	129	117	130	-1	1	0
689	100	0	150	107	151	108	-1	1	0
689	100	0	142	133	143	134	-1	1	0
689	100	0	145	131	146	132	-1	1	0
689	100	0	120	90	121	91	-1	1	0
689	100	0	123	92	124	93	-1	1	0
689	100	0	108	124	109	125	-1	1	0
689	100	0	120	100	121	101	-1	1	0
689	100	0	128	89	129	90	-1	1	0
689	100	0	111	96	112	97	-1	1	0
689	100	0	105	110	106	111	-1	1	0
689	100	0	148	126	149	127	-1	1	0
689	100	0	147	135	148	136	-1	1	0
689	100	0	149	122	150	123	-1	1	0
689	100	0	155	109	156	110	-1	1	0
689	100	0	155	115	156	116	-1	1	0
689	100	0	132	134	133	135	-1	1	0
689	100	0	153	100	154	101	-1	1	0
689	100	0	147	99	148	100	-1	1	0
689	100	0	134	90	135	91	-1	1	0
end									
// 통합전장 NPC Setbase (2014-01-08)     일반서버와 별개 적용되는 NPC로 BattleCore 로랜시장에만 적용됩니다.									
0									
643	79	0	46	58	3	//최강자전 마이트			
643	79	0	46	63	3	//최강자전 마이트			
end									
//시련의광장(일반)NPC 리바인 등록 (2014-02-10 사재일)									
0									
695	79	0	66	46	3	//리바인			
end									
//에보몬이벤트(2014-02-13 최유진)									
// 범위지정 몬스터(데비아스)									
// 타입	맵번호	이동범위	시작X	시작Y	종료X	종료Y	방향	개수	
1									
681	2	30	109	17	131	48	-1	1	
681	2	30	104	58	134	81	-1	1	
681	2	30	128	83	160	106	-1	1	
681	2	30	162	101	195	122	-1	1	
681	2	30	87	100	112	129	-1	1	
681	2	30	53	102	85	130	-1	1	
681	2	30	55	133	82	162	-1	1	
681	2	30	84	132	114	160	-1	1	
681	2	30	67	164	110	182	-1	1	
681	2	30	131	110	160	142	-1	1	
681	2	30	116	129	130	185	-1	1	
681	2	30	133	146	164	178	-1	1	
681	2	30	190	143	213	172	-1	1	
681	2	30	214	157	230	203	-1	1	
681	2	30	146	181	172	209	-1	1	
681	2	30	133	197	144	246	-1	1	
681	2	30	103	190	132	213	-1	1	
681	2	30	104	223	130	245	-1	1	
681	2	30	50	8	78	33	-1	1	
681	2	30	47	35	74	67	-1	1	
681	2	30	7	51	45	73	-1	1	
681	2	30	14	74	34	104	-1	1	
681	2	30	6	105	26	129	-1	1	
681	2	30	5	177	25	206	-1	1	
681	2	30	5	208	27	247	-1	1	
681	2	30	29	187	56	209	-1	1	
681	2	30	28	212	47	246	-1	1	
681	2	30	49	212	76	238	-1	1	
681	2	30	198	82	242	124	-1	1	
681	2	30	154	6	169	59	-1	1	
end									
// 범위지정 몬스터(던전)									
// 타입	맵번호	이동범위	시작X	시작Y	종료X	종료Y	방향	개수	
1									
681	1	30	110	22	130	54	-1	1	
681	1	30	171	6	199	34	-1	1	
681	1	30	231	37	250	72	-1	1	
681	1	30	3	208	30	230	-1	1	
681	1	30	40	219	56	249	-1	1	
681	1	30	236	146	250	177	-1	1	
681	1	30	151	146	174	171	-1	1	
681	1	30	233	190	252	231	-1	1	
681	1	30	79	231	101	249	-1	1	
681	1	30	99	141	124	171	-1	1	
681	1	30	105	176	131	206	-1	1	
681	1	30	149	224	182	251	-1	1	
681	1	30	186	217	205	251	-1	1	
681	1	30	210	221	230	253	-1	1	
681	1	30	34	3	70	21	-1	1	
681	1	30	82	1	128	14	-1	1	
681	1	30	77	85	98	126	-1	1	
681	1	30	107	109	152	130	-1	1	
681	1	30	162	113	204	131	-1	1	
681	1	30	212	107	241	130	-1	1	
681	1	30	218	4	251	25	-1	1	
681	1	30	42	146	55	202	-1	1	
681	1	30	185	144	223	194	-1	1	
681	1	30	142	181	180	210	-1	1	
681	1	30	143	12	164	49	-1	1	
681	1	30	130	85	190	105	-1	1	
681	1	30	202	80	243	95	-1	1	
681	1	30	62	145	92	173	-1	1	
681	1	30	61	180	92	203	-1	1	
681	1	30	108	66	123	100	-1	1	
681	1	30	64	44	97	72	-1	1	
681	1	30	11	55	46	81	-1	1	
681	1	30	3	102	35	125	-1	1	
681	1	30	83	212	138	227	-1	1	
end									
// 범위지정 몬스터(타르칸)									
// 타입	맵번호	이동범위	시작X	시작Y	종료X	종료Y	방향	개수	
1									
681	8	30	12	83	28	108	-1	1	
681	8	30	27	50	48	75	-1	1	
681	8	30	34	84	59	106	-1	1	
681	8	30	86	24	111	48	-1	1	
681	8	30	95	57	118	76	-1	1	
681	8	30	127	51	157	77	-1	1	
681	8	30	112	87	136	108	-1	1	
681	8	30	146	86	167	108	-1	1	
681	8	30	140	117	168	133	-1	1	
681	8	30	141	138	164	159	-1	1	
681	8	30	175	100	192	129	-1	1	
681	8	30	166	188	187	212	-1	1	
681	8	30	139	192	159	234	-1	1	
681	8	30	80	112	102	137	-1	1	
681	8	30	45	154	61	181	-1	1	
681	8	30	69	144	102	165	-1	1	
681	8	30	66	170	90	191	-1	1	
681	8	30	69	197	93	223	-1	1	
681	8	30	38	196	57	222	-1	1	
681	8	30	5	195	29	218	-1	1	
681	8	30	3	226	21	250	-1	1	
681	8	30	29	230	54	251	-1	1	
681	8	30	108	116	133	134	-1	1	
681	8	30	105	139	135	155	-1	1	
681	8	30	117	14	134	43	-1	1	
681	8	30	143	24	162	45	-1	1	
681	8	30	56	54	69	80	-1	1	
681	8	30	74	58	87	104	-1	1	
681	8	30	92	81	107	100	-1	1	
681	8	30	106	161	129	179	-1	1	
681	8	30	99	184	111	234	-1	1	
681	8	30	117	184	129	221	-1	1	
681	8	30	13	120	32	139	-1	1	
681	8	30	14	151	34	178	-1	1	
681	8	30	38	114	54	147	-1	1	
681	8	30	60	111	74	139	-1	1	
end									
// 범위지정 몬스터(데벤테르)									
// 타입	맵번호	이동범위	시작X	시작Y	종료X	종료Y	방향	개수	
1									
681	95	30	229	34	245	57	-1	1	
681	95	30	198	1	210	21	-1	1	
681	95	30	215	12	227	42	-1	1	
681	95	30	230	74	245	91	-1	1	
681	95	30	211	80	227	100	-1	1	
681	95	30	202	43	217	66	-1	1	
681	95	30	184	70	209	89	-1	1	
681	95	30	157	81	177	94	-1	1	
681	95	30	133	85	152	106	-1	1	
681	95	30	114	73	130	98	-1	1	
681	95	30	155	98	179	110	-1	1	
681	95	30	76	50	102	70	-1	1	
681	95	30	108	46	128	67	-1	1	
681	95	30	69	21	101	43	-1	1	
681	95	30	49	4	65	31	-1	1	
681	95	30	49	36	66	58	-1	1	
681	95	30	24	49	44	69	-1	1	
681	95	30	24	14	45	32	-1	1	
681	95	30	81	75	108	90	-1	1	
681	95	30	46	61	62	76	-1	1	
681	95	30	31	78	52	93	-1	1	
681	95	30	57	81	77	100	-1	1	
681	95	30	112	12	126	39	-1	1	
681	95	30	133	12	149	25	-1	1	
681	95	30	193	26	211	38	-1	1	
681	95	30	170	9	188	27	-1	1	
681	95	30	134	41	156	54	-1	1	
681	95	30	162	39	189	51	-1	1	
681	95	30	159	55	174	71	-1	1	
681	95	30	136	58	153	76	-1	1	
end									
// 범위지정 몬스터(칼루탄1)									
// 타입	맵번호	이동범위	시작X	시작Y	종료X	종료Y	방향	개수	
1									
681	80	30	190	30	221	44	-1	1	
681	80	30	200	89	216	112	-1	1	
681	80	30	126	155	157	176	-1	1	
681	80	30	99	171	123	189	-1	1	
681	80	30	63	171	93	181	-1	1	
681	80	30	134	66	154	84	-1	1	
681	80	30	179	96	194	121	-1	1	
681	80	30	168	150	190	165	-1	1	
681	80	30	216	152	233	177	-1	1	
681	80	30	197	158	211	183	-1	1	
681	80	30	80	63	100	85	-1	1	
681	80	30	165	174	190	192	-1	1	
681	80	30	160	48	174	78	-1	1	
681	80	30	180	50	201	75	-1	1	
681	80	30	36	53	61	71	-1	1	
681	80	30	33	76	51	103	-1	1	
681	80	30	60	115	88	134	-1	1	
681	80	30	28	160	44	194	-1	1	
681	80	30	24	128	42	151	-1	1	
681	80	30	48	152	66	166	-1	1	
end									
//몬스터 추가(2014-02-18 김의건)									
//던전									
2									
5	1	30	70	60	-1	//헬하운드			
5	1	30	72	69	-1	//헬하운드			
5	1	30	74	87	-1	//헬하운드			
5	1	30	90	59	-1	//헬하운드			
10	1	30	9	66	-1	//다크나이트			
10	1	30	7	113	-1	//다크나이트			
10	1	30	38	114	-1	//다크나이트			
10	1	30	16	60	-1	//다크나이트			
10	1	30	10	99	-1	//다크나이트			
10	1	30	18	79	-1	//다크나이트			
10	1	30	41	62	-1	//다크나이트			
10	1	30	31	117	-1	//다크나이트			
10	1	30	10	85	-1	//다크나이트			
13	1	30	112	76	-1	//헬스파이더			
13	1	30	111	66	-1	//헬스파이더			
13	1	30	137	91	-1	//헬스파이더			
13	1	30	145	91	-1	//헬스파이더			
13	1	30	158	96	-1	//헬스파이더			
13	1	30	175	100	-1	//헬스파이더			
13	1	30	120	95	-1	//헬스파이더			
13	1	30	112	86	-1	//헬스파이더			
13	1	30	118	74	-1	//헬스파이더			
14	1	30	83	239	-1	//해골전사			
14	1	30	89	236	-1	//해골전사			
14	1	30	97	236	-1	//해골전사			
14	1	30	91	247	-1	//해골전사			
14	1	30	98	219	-1	//해골전사			
14	1	30	98	211	-1	//해골전사			
14	1	30	79	230	-1	//해골전사			
14	1	30	89	222	-1	//해골전사			
14	1	30	87	217	-1	//해골전사			
15	1	30	157	117	-1	//해골궁수			
15	1	30	210	158	-1	//해골궁수			
15	1	30	182	160	-1	//해골궁수			
16	1	30	233	66	-1	//해골전사대장			
16	1	30	237	14	-1	//해골전사대장			
16	1	30	243	18	-1	//해골전사대장			
16	1	30	245	71	-1	//해골전사대장			
end									
//로랜시아									
2									
3	0	30	186	127	-1	//거미			
3	0	30	193	118	-1	//거미			
3	0	30	193	130	-1	//거미			
3	0	30	188	119	-1	//거미			
3	0	30	192	142	-1	//거미			
3	0	30	196	137	-1	//거미			
3	0	30	189	140	-1	//거미			
end									
// 통합전장 NPC 추가 (2014-05-29 사재일)									
//0									
//669	51	0	42	244	1	//통합전장npc엘린			
//end									
//시련의광장(일반)NPC 리바인 등록 (2014-02-10 사재일)									
0									
695	79	0	67	57	3	//리바인			
695	79	0	58	68	3	//리바인			
end									
//이벤트맵 리뉴얼 NPC 추가									
0									
719	79	0	187	93	2	//대천사의전령			
720	79	0	223	93	1	//카론			
721	79	0	234	30	1	//보좌관 제린트			
722	79	0	188	21	3	//미라쥬			
723	79	0	168	57	3	//루가드			
240	79	0	197	66	1	//세이프티 가디언			
240	79	0	169	51	3	//세이프티 가디언			
240	79	0	231	97	1	//세이프티 가디언			
240	79	0	185	89	3	//세이프티 가디언			
240	79	0	188	16	3	//세이프티 가디언			
240	79	0	234	23	5	//세이프티 가디언			
725	79	0	215	56	2	//사제 제임스			
238	79	0	217	62	2	//카오스고블린			
255	79	0	231	23	5	//리아먼			
255	79	0	194	13	5	//리아먼			
255	79	0	169	53	3	//리아먼			
255	79	0	208	62	2	//리아먼			
238	79	0	193	95	1	//카오스고블린			
255	79	0	190	95	1	//리아먼			
238	79	0	226	96	3	//카오스고블린			
255	79	0	226	94	3	//리아먼			
238	79	0	230	31	1	//카오스고블린			
547	79	0	198	49	3	//줄리아(퇴장) - 이벤트맵 광장			
end									
//나르스 몬스터 추가									
// 타입	맵번호	이동범위	시작X	시작Y	종료X	종료Y	방향	개수	속성
6									
716	110	30	146	139	147	142	-1	1	0
714	110	30	213	199	218	202	-1	1	0
715	110	30	229	183	231	185	-1	1	0
715	110	30	231	181	233	183	-1	1	0
713	110	30	218	165	221	169	-1	1	0
714	110	30	210	140	252	178	-1	1	0
715	110	30	189	147	191	149	-1	1	0
715	110	30	192	145	194	147	-1	1	0
714	110	30	187	125	188	125	-1	1	0
714	110	30	188	125	188	125	-1	1	0
714	110	30	188	125	222	179	-1	1	0
713	110	30	111	144	124	179	-1	1	0
714	110	30	136	160	138	162	-1	1	0
713	110	30	136	164	138	166	-1	1	0
714	110	30	139	162	141	164	-1	1	0
714	110	30	131	121	143	138	-1	1	0
715	110	30	127	144	162	158	-1	1	0
713	110	30	146	120	164	138	-1	1	0
714	110	30	135	126	138	129	-1	1	0
714	110	30	144	146	147	149	-1	1	0
715	110	30	193	148	195	150	-1	1	0
714	110	30	145	160	147	162	-1	1	0
713	110	30	139	140	141	142	-1	1	0
713	110	30	150	140	152	142	-1	1	0
713	110	30	144	134	146	136	-1	1	0
714	110	30	212	196	214	198	-1	1	0
714	110	30	215	196	217	198	-1	1	0
713	110	30	212	130	214	132	-1	1	0
714	110	30	215	131	217	133	-1	1	0
714	110	30	212	133	214	135	-1	1	0
715	110	30	215	133	217	135	-1	1	0
715	110	30	209	153	211	155	-1	1	0
714	110	30	210	156	212	158	-1	1	0
714	110	30	212	154	214	156	-1	1	0
714	110	30	197	168	199	170	-1	1	0
715	110	30	199	172	201	174	-1	1	0
715	110	30	66	42	68	44	-1	1	1
714	110	30	4	16	57	56	-1	1	1
713	110	30	192	11	194	13	-1	1	1
714	110	30	195	9	197	11	-1	1	1
715	110	30	192	14	194	16	-1	1	1
714	110	30	175	25	177	27	-1	1	1
714	110	30	173	22	175	24	-1	1	1
713	110	30	172	25	174	27	-1	1	1
714	110	30	155	45	157	47	-1	1	1
715	110	30	180	43	182	45	-1	1	1
715	110	30	159	29	161	31	-1	1	1
713	110	30	138	30	140	32	-1	1	1
714	110	30	138	32	140	34	-1	1	1
713	110	30	107	16	110	19	-1	1	1
715	110	30	98	12	100	14	-1	1	1
714	110	30	96	10	98	12	-1	1	1
713	110	30	95	12	97	14	-1	1	1
713	110	30	86	32	88	34	-1	1	1
715	110	30	87	40	89	42	-1	1	1
713	110	30	74	18	76	20	-1	1	1
715	110	30	31	7	33	9	-1	1	1
715	110	30	85	34	87	36	-1	1	1
715	110	30	87	29	89	31	-1	1	1
715	110	30	27	33	29	35	-1	1	1
714	110	30	15	49	19	53	-1	1	1
715	110	30	92	9	94	11	-1	1	1
714	110	30	93	14	95	16	-1	1	1
714	110	30	153	12	155	14	-1	1	1
714	110	30	188	12	190	14	-1	1	1
713	110	30	90	39	92	41	-1	1	1
715	110	30	89	41	91	43	-1	1	1
715	110	30	88	35	90	37	-1	1	1
715	110	30	176	22	178	24	-1	1	1
714	110	30	15	132	17	134	-1	1	2
713	110	30	17	131	19	133	-1	1	2
715	110	30	17	135	19	137	-1	1	2
713	110	30	25	120	71	153	-1	1	2
714	110	30	38	124	40	126	-1	1	2
714	110	30	40	125	42	127	-1	1	2
715	110	30	15	140	52	184	-1	1	2
715	110	30	19	210	21	212	-1	1	2
714	110	30	19	213	21	215	-1	1	2
713	110	30	38	219	40	221	-1	1	2
713	110	30	48	229	50	231	-1	1	2
715	110	30	48	187	84	216	-1	1	2
715	110	30	103	181	105	183	-1	1	2
714	110	30	103	184	105	186	-1	1	2
714	110	30	76	230	78	232	-1	1	2
715	110	30	79	231	81	233	-1	1	2
713	110	30	81	234	83	236	-1	1	2
714	110	30	82	228	85	231	-1	1	2
713	110	30	62	194	105	242	-1	1	2
715	110	30	112	212	114	214	-1	1	2
714	110	30	115	213	117	215	-1	1	2
714	110	30	77	222	79	224	-1	1	2
713	110	30	79	226	81	228	-1	1	2
713	110	30	85	233	87	235	-1	1	2
713	110	30	19	207	21	209	-1	1	2
713	110	30	67	201	69	203	-1	1	2
715	110	30	23	162	25	164	-1	1	2
715	110	30	24	164	26	166	-1	1	2
715	110	30	20	134	22	136	-1	1	2
714	110	30	36	216	38	218	-1	1	2
714	110	30	50	232	52	234	-1	1	2
714	110	30	46	231	48	233	-1	1	2
714	110	30	53	139	55	141	-1	1	2
713	110	30	43	139	45	141	-1	1	2
714	110	30	38	127	40	129	-1	1	2
714	110	30	106	184	108	186	-1	1	2
714	110	30	26	161	28	163	-1	1	2
714	110	30	126	200	128	202	-1	1	3
713	110	30	128	196	130	198	-1	1	3
715	110	30	129	199	131	201	-1	1	3
713	110	30	150	200	152	202	-1	1	3
714	110	30	153	200	155	202	-1	1	3
714	110	30	119	235	121	237	-1	1	3
715	110	30	122	235	124	237	-1	1	3
715	110	30	141	242	143	244	-1	1	3
713	110	30	149	221	219	249	-1	1	3
714	110	30	173	227	232	249	-1	1	3
714	110	30	240	201	242	203	-1	1	3
715	110	30	239	203	241	205	-1	1	3
713	110	30	202	188	252	243	-1	1	3
714	110	30	131	197	133	199	-1	1	3
713	110	30	153	202	155	204	-1	1	3
