//////////////////////////////////////////////////////////////////////////////////////												
// [GM맵]	EachMonsterBag40											
// [ Start  ] 	2015-03-20											
// [ Latest ]	2015-03-20 17:26											
// [ Author ]	박혜진											
// [ Version ]	0.0.0.1											
// [ Text ]												
// [ Desc ]	맵에 출현하는 몬스터 별로 드롭하는 아이템 리스트를 작성하는 스크립트											
//////////////////////////////////////////////////////////////////////////////////////												
//몬스터 인덱스	아이템 타입	몬스터 속성	아이템 인덱스	최소레벨	최대레벨	개수	스킬	행운	추가옵션	엑설런트 	속성 아이템	확률 (1/1000000)
//거미												
615	-1	12	210	0	0	0	0	0	0	0	1	250
615	-1	12	211	0	0	0	0	0	0	0	1	250
//우르크 데블 페어리 115												
670	-1	4	19	0	0	0	2	2	0	0	0	3221
670	-1	4	22	0	0	0	2	2	0	0	0	3221
670	-1	0	31	0	0	0	2	2	0	0	0	3221
670	-1	0	17	0	0	0	2	2	0	0	0	3221
670	-1	0	18	0	0	0	2	2	0	0	0	3221
670	-1	0	24	0	0	0	2	2	0	0	0	3221
670	-1	0	25	0	0	0	2	2	0	0	0	3221
670	-1	0	34	0	0	0	2	2	0	0	0	3221
670	-1	5	9	0	0	0	2	2	0	0	0	3221
670	-1	5	13	0	0	0	2	2	0	0	0	3221
670	-1	5	18	0	0	0	2	2	0	0	0	3221
670	-1	2	11	0	0	0	2	2	0	0	0	3221
670	-1	2	15	0	0	0	2	2	0	0	0	3221
670	-1	8	17	0	0	0	0	2	0	0	0	3221
670	-1	7	38	0	0	0	0	2	0	0	0	3221
670	-1	8	38	0	0	0	0	2	0	0	0	3221
670	-1	9	38	0	0	0	0	2	0	0	0	3221
670	-1	11	38	0	0	0	0	2	0	0	0	3221
670	-1	7	21	0	0	0	0	2	0	0	0	3221
670	-1	9	21	0	0	0	0	2	0	0	0	3221
670	-1	11	21	0	0	0	0	2	0	0	0	3221
670	-1	8	37	0	0	0	0	2	0	0	0	3221
670	-1	9	37	0	0	0	0	2	0	0	0	3221
670	-1	11	37	0	0	0	0	2	0	0	0	3221
670	-1	8	20	0	0	0	0	2	0	0	0	3221
670	-1	9	20	0	0	0	0	2	0	0	0	3221
670	-1	8	24	0	0	0	0	2	0	0	0	3221
670	-1	9	24	0	0	0	0	2	0	0	0	3221
670	-1	8	61	0	0	0	0	2	0	0	0	3221
670	-1	8	94	0	0	0	0	2	0	0	0	3221
670	-1	8	95	0	0	0	0	2	0	0	0	3221
670	-1	10	23	0	0	0	0	2	0	0	0	3221
670	-1	11	23	0	0	0	0	2	0	0	0	3221
670	-1	7	28	0	0	0	0	2	0	0	0	3221
670	-1	9	28	0	0	0	0	2	0	0	0	3221
670	-1	7	22	0	0	0	0	2	0	0	0	3221
//티어 일반 아이템 -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------												
670	-1	11	98	0	0	0	0	0	0	0	0	25
670	-1	11	99	0	0	0	0	0	0	0	0	25
670	-1	11	100	0	0	0	0	0	0	0	0	25
670	-1	11	101	0	0	0	0	0	0	0	0	25
670	-1	11	102	0	0	0	0	0	0	0	0	25
670	-1	11	103	0	0	0	0	0	0	0	0	25
670	-1	11	104	0	0	0	0	0	0	0	0	25
670	-1	11	105	0	0	0	0	0	0	0	0	25
//												
670	-1	11	98	0	0	0	0	0	1	0	0	25
670	-1	11	99	0	0	0	0	0	1	0	0	25
670	-1	11	100	0	0	0	0	0	1	0	0	25
670	-1	11	101	0	0	0	0	0	1	0	0	25
670	-1	11	102	0	0	0	0	0	1	0	0	25
670	-1	11	103	0	0	0	0	0	1	0	0	25
670	-1	11	104	0	0	0	0	0	1	0	0	25
670	-1	11	105	0	0	0	0	0	1	0	0	25
//												
670	-1	11	98	0	0	0	0	1	0	0	0	25
670	-1	11	99	0	0	0	0	1	0	0	0	25
670	-1	11	100	0	0	0	0	1	0	0	0	25
670	-1	11	101	0	0	0	0	1	0	0	0	25
670	-1	11	102	0	0	0	0	1	0	0	0	25
670	-1	11	103	0	0	0	0	1	0	0	0	25
670	-1	11	104	0	0	0	0	1	0	0	0	25
670	-1	11	105	0	0	0	0	1	0	0	0	25
//												
670	-1	11	98	0	0	0	0	1	1	0	0	25
670	-1	11	99	0	0	0	0	1	1	0	0	25
670	-1	11	100	0	0	0	0	1	1	0	0	25
670	-1	11	101	0	0	0	0	1	1	0	0	25
670	-1	11	102	0	0	0	0	1	1	0	0	25
670	-1	11	103	0	0	0	0	1	1	0	0	25
670	-1	11	104	0	0	0	0	1	1	0	0	25
670	-1	11	105	0	0	0	0	1	1	0	0	25
//장갑												
670	-1	10	98	0	0	0	0	0	0	0	0	20
670	-1	10	99	0	0	0	0	0	0	0	0	20
670	-1	10	100	0	0	0	0	0	0	0	0	20
670	-1	10	101	0	0	0	0	0	0	0	0	20
670	-1	10	102	0	0	0	0	0	0	0	0	20
670	-1	10	103	0	0	0	0	0	0	0	0	20
//670	-1	10	104	0	0	0	0	0	0	0	0	20
670	-1	10	105	0	0	0	0	0	0	0	0	20
//												
670	-1	10	98	0	0	0	0	0	1	0	0	20
670	-1	10	99	0	0	0	0	0	1	0	0	20
670	-1	10	100	0	0	0	0	0	1	0	0	20
670	-1	10	101	0	0	0	0	0	1	0	0	20
670	-1	10	102	0	0	0	0	0	1	0	0	20
670	-1	10	103	0	0	0	0	0	1	0	0	20
//670	-1	10	104	0	0	0	0	0	1	0	0	20
670	-1	10	105	0	0	0	0	0	1	0	0	20
//												
670	-1	10	98	0	0	0	0	1	0	0	0	20
670	-1	10	99	0	0	0	0	1	0	0	0	20
670	-1	10	100	0	0	0	0	1	0	0	0	20
670	-1	10	101	0	0	0	0	1	0	0	0	20
670	-1	10	102	0	0	0	0	1	0	0	0	20
670	-1	10	103	0	0	0	0	1	0	0	0	20
//670	-1	10	104	0	0	0	0	1	0	0	0	20
670	-1	10	105	0	0	0	0	1	0	0	0	20
//												
670	-1	10	98	0	0	0	0	1	1	0	0	20
670	-1	10	99	0	0	0	0	1	1	0	0	20
670	-1	10	100	0	0	0	0	1	1	0	0	20
670	-1	10	101	0	0	0	0	1	1	0	0	20
670	-1	10	102	0	0	0	0	1	1	0	0	20
670	-1	10	103	0	0	0	0	1	1	0	0	20
//670	-1	10	104	0	0	0	0	1	1	0	0	20
670	-1	10	105	0	0	0	0	1	1	0	0	20
//투구												
670	-1	7	98	0	0	0	0	0	0	0	0	15
670	-1	7	99	0	0	0	0	0	0	0	0	15
670	-1	7	100	0	0	0	0	0	0	0	0	15
670	-1	7	101	0	0	0	0	0	0	0	0	15
//670	-1	7	102	0	0	0	0	0	0	0	0	15
670	-1	7	103	0	0	0	0	0	0	0	0	15
670	-1	7	104	0	0	0	0	0	0	0	0	15
670	-1	7	105	0	0	0	0	0	0	0	0	15
//												
670	-1	7	98	0	0	0	0	0	1	0	0	15
670	-1	7	99	0	0	0	0	0	1	0	0	15
670	-1	7	100	0	0	0	0	0	1	0	0	15
670	-1	7	101	0	0	0	0	0	1	0	0	15
//670	-1	7	102	0	0	0	0	0	1	0	0	15
670	-1	7	103	0	0	0	0	0	1	0	0	15
670	-1	7	104	0	0	0	0	0	1	0	0	15
670	-1	7	105	0	0	0	0	0	1	0	0	15
//												
670	-1	7	98	0	0	0	0	1	0	0	0	15
670	-1	7	99	0	0	0	0	1	0	0	0	15
670	-1	7	100	0	0	0	0	1	0	0	0	15
670	-1	7	101	0	0	0	0	1	0	0	0	15
//670	-1	7	102	0	0	0	0	1	0	0	0	15
670	-1	7	103	0	0	0	0	1	0	0	0	15
670	-1	7	104	0	0	0	0	1	0	0	0	15
670	-1	7	105	0	0	0	0	1	0	0	0	15
//												
670	-1	7	98	0	0	0	0	1	1	0	0	15
670	-1	7	99	0	0	0	0	1	1	0	0	15
670	-1	7	100	0	0	0	0	1	1	0	0	15
670	-1	7	101	0	0	0	0	1	1	0	0	15
//670	-1	7	102	0	0	0	0	1	1	0	0	15
670	-1	7	103	0	0	0	0	1	1	0	0	15
670	-1	7	104	0	0	0	0	1	1	0	0	15
670	-1	7	105	0	0	0	0	1	1	0	0	15
//바지												
670	-1	9	98	0	0	0	0	0	0	0	0	10
670	-1	9	99	0	0	0	0	0	0	0	0	10
670	-1	9	100	0	0	0	0	0	0	0	0	10
670	-1	9	101	0	0	0	0	0	0	0	0	10
670	-1	9	102	0	0	0	0	0	0	0	0	10
670	-1	9	103	0	0	0	0	0	0	0	0	10
670	-1	9	104	0	0	0	0	0	0	0	0	10
670	-1	9	105	0	0	0	0	0	0	0	0	10
//												
670	-1	9	98	0	0	0	0	0	1	0	0	10
670	-1	9	99	0	0	0	0	0	1	0	0	10
670	-1	9	100	0	0	0	0	0	1	0	0	10
670	-1	9	101	0	0	0	0	0	1	0	0	10
670	-1	9	102	0	0	0	0	0	1	0	0	10
670	-1	9	103	0	0	0	0	0	1	0	0	10
670	-1	9	104	0	0	0	0	0	1	0	0	10
670	-1	9	105	0	0	0	0	0	1	0	0	10
//												
670	-1	9	98	0	0	0	0	1	0	0	0	10
670	-1	9	99	0	0	0	0	1	0	0	0	10
670	-1	9	100	0	0	0	0	1	0	0	0	10
670	-1	9	101	0	0	0	0	1	0	0	0	10
670	-1	9	102	0	0	0	0	1	0	0	0	10
670	-1	9	103	0	0	0	0	1	0	0	0	10
670	-1	9	104	0	0	0	0	1	0	0	0	10
670	-1	9	105	0	0	0	0	1	0	0	0	10
//												
670	-1	9	98	0	0	0	0	1	1	0	0	10
670	-1	9	99	0	0	0	0	1	1	0	0	10
670	-1	9	100	0	0	0	0	1	1	0	0	10
670	-1	9	101	0	0	0	0	1	1	0	0	10
670	-1	9	102	0	0	0	0	1	1	0	0	10
670	-1	9	103	0	0	0	0	1	1	0	0	10
670	-1	9	104	0	0	0	0	1	1	0	0	10
670	-1	9	105	0	0	0	0	1	1	0	0	10
//		갑옷										
//		블러드엔젤갑옷 (무옵션)										
670	-1	8	98	0	0	0	0	0	0	0	0	5
670	-1	8	99	0	0	0	0	0	0	0	0	5
670	-1	8	100	0	0	0	0	0	0	0	0	5
670	-1	8	101	0	0	0	0	0	0	0	0	5
670	-1	8	102	0	0	0	0	0	0	0	0	5
670	-1	8	103	0	0	0	0	0	0	0	0	5
670	-1	8	104	0	0	0	0	0	0	0	0	5
670	-1	8	105	0	0	0	0	0	0	0	0	5
//		블러드엔젤갑옷 (옵션)										
670	-1	8	98	0	0	0	0	0	1	0	0	5
670	-1	8	99	0	0	0	0	0	1	0	0	5
670	-1	8	100	0	0	0	0	0	1	0	0	5
670	-1	8	101	0	0	0	0	0	1	0	0	5
670	-1	8	102	0	0	0	0	0	1	0	0	5
670	-1	8	103	0	0	0	0	0	1	0	0	5
670	-1	8	104	0	0	0	0	0	1	0	0	5
670	-1	8	105	0	0	0	0	0	1	0	0	5
//		블러드엔젤갑옷 (무옵션/행운)										
670	-1	8	98	0	0	0	0	1	0	0	0	5
670	-1	8	99	0	0	0	0	1	0	0	0	5
670	-1	8	100	0	0	0	0	1	0	0	0	5
670	-1	8	101	0	0	0	0	1	0	0	0	5
670	-1	8	102	0	0	0	0	1	0	0	0	5
670	-1	8	103	0	0	0	0	1	0	0	0	5
670	-1	8	104	0	0	0	0	1	0	0	0	5
670	-1	8	105	0	0	0	0	1	0	0	0	5
//		블러드엔젤갑옷 (옵션/행운)										
670	-1	8	98	0	0	0	0	1	1	0	0	5
670	-1	8	99	0	0	0	0	1	1	0	0	5
670	-1	8	100	0	0	0	0	1	1	0	0	5
670	-1	8	101	0	0	0	0	1	1	0	0	5
670	-1	8	102	0	0	0	0	1	1	0	0	5
670	-1	8	103	0	0	0	0	1	1	0	0	5
670	-1	8	104	0	0	0	0	1	1	0	0	5
670	-1	8	105	0	0	0	0	1	1	0	0	5
//속성 아이템												
670	-1	12	203	0	0	0	0	0	0	0	1	100
670	-1	12	205	0	0	0	0	0	0	0	1	100
670	-1	12	207	0	0	0	0	0	0	0	1	100
670	-1	12	144	0	0	0	0	0	0	0	1	1200
//우르크 데블 페어리 엑설런트												
670	-1	2	7	0	0	0	0	2	0	1	0	3
670	-1	4	14	0	0	0	0	2	0	1	0	3
670	-1	4	16	0	0	0	0	2	0	1	0	3
670	-1	2	5	0	0	0	0	2	0	1	0	3
670	-1	0	16	0	0	0	0	2	0	1	0	3
670	-1	0	33	0	0	0	0	2	0	1	0	3
670	-1	3	15	0	0	0	0	2	0	1	0	3
670	-1	3	16	0	0	0	0	2	0	1	0	3
670	-1	5	8	0	0	0	0	2	0	1	0	3
670	-1	5	17	0	0	0	0	2	0	1	0	3
670	-1	2	9	0	0	0	0	2	0	1	0	3
670	-1	2	10	0	0	0	0	2	0	1	0	3
670	-1	6	15	0	0	0	0	2	0	1	0	3
670	-1	6	32	0	0	0	0	2	0	1	0	3
670	-1	8	26	0	0	0	0	2	0	1	0	3
670	-1	8	93	0	0	0	0	2	0	1	0	3
670	-1	9	93	0	0	0	0	2	0	1	0	3
670	-1	8	34	0	0	0	0	2	0	1	0	3
670	-1	8	35	0	0	0	0	2	0	1	0	3
670	-1	8	36	0	0	0	0	2	0	1	0	3
670	-1	8	41	0	0	0	0	2	0	1	0	3
670	-1	9	41	0	0	0	0	2	0	1	0	3
670	-1	8	60	0	0	0	0	2	0	1	0	3
670	-1	9	60	0	0	0	0	2	0	1	0	3
670	-1	8	15	0	0	0	0	2	0	1	0	3
670	-1	9	15	0	0	0	0	2	0	1	0	3
670	-1	11	15	0	0	0	0	2	0	1	0	3
670	-1	7	18	0	0	0	0	2	0	1	0	3
670	-1	9	18	0	0	0	0	2	0	1	0	3
670	-1	11	18	0	0	0	0	2	0	1	0	3
670	-1	7	42	0	0	0	0	2	0	1	0	3
670	-1	9	42	0	0	0	0	2	0	1	0	3
670	-1	11	42	0	0	0	0	2	0	1	0	3
670	-1	7	19	0	0	0	0	2	0	1	0	3
670	-1	9	19	0	0	0	0	2	0	1	0	3
670	-1	10	19	0	0	0	0	2	0	1	0	3
670	-1	7	27	0	0	0	0	2	0	1	0	3
670	-1	10	27	0	0	0	0	2	0	1	0	3
670	-1	11	27	0	0	0	0	2	0	1	0	3
670	-1	7	16	0	0	0	0	2	0	1	0	3
670	-1	8	16	0	0	0	0	2	0	1	0	3
670	-1	10	16	0	0	0	0	2	0	1	0	3
670	-1	9	16	0	0	0	0	2	0	1	0	3
670	-1	11	16	0	0	0	0	2	0	1	0	3
670	-1	10	94	0	0	0	0	2	0	1	0	3
670	-1	11	94	0	0	0	0	2	0	1	0	3
670	-1	10	95	0	0	0	0	2	0	1	0	3
670	-1	11	95	0	0	0	0	2	0	1	0	3
670	-1	7	61	0	0	0	0	2	0	1	0	3
670	-1	11	61	0	0	0	0	2	0	1	0	3
670	-1	10	17	0	0	0	0	2	0	1	0	3
670	-1	10	22	0	0	0	0	2	0	1	0	3
670	-1	10	20	0	0	0	0	2	0	1	0	3
670	-1	10	28	0	0	0	0	2	0	1	0	3
670	-1	10	24	0	0	0	0	2	0	1	0	3
670	-1	11	24	0	0	0	0	2	0	1	0	3
//우르크 엘리멘탈 비스트 117												
671	-1	4	19	0	0	0	2	2	0	0	0	3832
671	-1	4	22	0	0	0	2	2	0	0	0	3832
671	-1	0	31	0	0	0	2	2	0	0	0	3832
671	-1	0	17	0	0	0	2	2	0	0	0	3832
671	-1	0	18	0	0	0	2	2	0	0	0	3832
671	-1	0	24	0	0	0	2	2	0	0	0	3832
671	-1	0	25	0	0	0	2	2	0	0	0	3832
671	-1	0	34	0	0	0	2	2	0	0	0	3832
671	-1	5	9	0	0	0	2	2	0	0	0	3832
671	-1	5	13	0	0	0	2	2	0	0	0	3832
671	-1	5	18	0	0	0	2	2	0	0	0	3832
671	-1	2	15	0	0	0	2	2	0	0	0	3832
671	-1	8	17	0	0	0	0	2	0	0	0	3832
671	-1	8	38	0	0	0	0	2	0	0	0	3832
671	-1	9	38	0	0	0	0	2	0	0	0	3832
671	-1	7	21	0	0	0	0	2	0	0	0	3832
671	-1	9	21	0	0	0	0	2	0	0	0	3832
671	-1	8	37	0	0	0	0	2	0	0	0	3832
671	-1	9	37	0	0	0	0	2	0	0	0	3832
671	-1	8	20	0	0	0	0	2	0	0	0	3832
671	-1	9	20	0	0	0	0	2	0	0	0	3832
671	-1	8	24	0	0	0	0	2	0	0	0	3832
671	-1	9	24	0	0	0	0	2	0	0	0	3832
671	-1	8	61	0	0	0	0	2	0	0	0	3832
671	-1	8	94	0	0	0	0	2	0	0	0	3832
671	-1	8	95	0	0	0	0	2	0	0	0	3832
671	-1	10	23	0	0	0	0	2	0	0	0	3832
671	-1	11	23	0	0	0	0	2	0	0	0	3832
671	-1	7	28	0	0	0	0	2	0	0	0	3832
671	-1	8	28	0	0	0	0	2	0	0	0	3832
671	-1	9	28	0	0	0	0	2	0	0	0	3832
671	-1	7	22	0	0	0	0	2	0	0	0	3832
671	-1	9	22	0	0	0	0	2	0	0	0	3832
//티어 일반 아이템 -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------												
671	-1	11	98	0	0	0	0	0	0	0	0	25
671	-1	11	99	0	0	0	0	0	0	0	0	25
671	-1	11	100	0	0	0	0	0	0	0	0	25
671	-1	11	101	0	0	0	0	0	0	0	0	25
671	-1	11	102	0	0	0	0	0	0	0	0	25
671	-1	11	103	0	0	0	0	0	0	0	0	25
671	-1	11	104	0	0	0	0	0	0	0	0	25
671	-1	11	105	0	0	0	0	0	0	0	0	25
//												
671	-1	11	98	0	0	0	0	0	1	0	0	25
671	-1	11	99	0	0	0	0	0	1	0	0	25
671	-1	11	100	0	0	0	0	0	1	0	0	25
671	-1	11	101	0	0	0	0	0	1	0	0	25
671	-1	11	102	0	0	0	0	0	1	0	0	25
671	-1	11	103	0	0	0	0	0	1	0	0	25
671	-1	11	104	0	0	0	0	0	1	0	0	25
671	-1	11	105	0	0	0	0	0	1	0	0	25
//												
671	-1	11	98	0	0	0	0	1	0	0	0	25
671	-1	11	99	0	0	0	0	1	0	0	0	25
671	-1	11	100	0	0	0	0	1	0	0	0	25
671	-1	11	101	0	0	0	0	1	0	0	0	25
671	-1	11	102	0	0	0	0	1	0	0	0	25
671	-1	11	103	0	0	0	0	1	0	0	0	25
671	-1	11	104	0	0	0	0	1	0	0	0	25
671	-1	11	105	0	0	0	0	1	0	0	0	25
//												
671	-1	11	98	0	0	0	0	1	1	0	0	25
671	-1	11	99	0	0	0	0	1	1	0	0	25
671	-1	11	100	0	0	0	0	1	1	0	0	25
671	-1	11	101	0	0	0	0	1	1	0	0	25
671	-1	11	102	0	0	0	0	1	1	0	0	25
671	-1	11	103	0	0	0	0	1	1	0	0	25
671	-1	11	104	0	0	0	0	1	1	0	0	25
671	-1	11	105	0	0	0	0	1	1	0	0	25
//장갑												
671	-1	10	98	0	0	0	0	0	0	0	0	20
671	-1	10	99	0	0	0	0	0	0	0	0	20
671	-1	10	100	0	0	0	0	0	0	0	0	20
671	-1	10	101	0	0	0	0	0	0	0	0	20
671	-1	10	102	0	0	0	0	0	0	0	0	20
671	-1	10	103	0	0	0	0	0	0	0	0	20
//671	-1	10	104	0	0	0	0	0	0	0	0	20
671	-1	10	105	0	0	0	0	0	0	0	0	20
//												
671	-1	10	98	0	0	0	0	0	1	0	0	20
671	-1	10	99	0	0	0	0	0	1	0	0	20
671	-1	10	100	0	0	0	0	0	1	0	0	20
671	-1	10	101	0	0	0	0	0	1	0	0	20
671	-1	10	102	0	0	0	0	0	1	0	0	20
671	-1	10	103	0	0	0	0	0	1	0	0	20
//671	-1	10	104	0	0	0	0	0	1	0	0	20
671	-1	10	105	0	0	0	0	0	1	0	0	20
//												
671	-1	10	98	0	0	0	0	1	0	0	0	20
671	-1	10	99	0	0	0	0	1	0	0	0	20
671	-1	10	100	0	0	0	0	1	0	0	0	20
671	-1	10	101	0	0	0	0	1	0	0	0	20
671	-1	10	102	0	0	0	0	1	0	0	0	20
671	-1	10	103	0	0	0	0	1	0	0	0	20
//671	-1	10	104	0	0	0	0	1	0	0	0	20
671	-1	10	105	0	0	0	0	1	0	0	0	20
//												
671	-1	10	98	0	0	0	0	1	1	0	0	20
671	-1	10	99	0	0	0	0	1	1	0	0	20
671	-1	10	100	0	0	0	0	1	1	0	0	20
671	-1	10	101	0	0	0	0	1	1	0	0	20
671	-1	10	102	0	0	0	0	1	1	0	0	20
671	-1	10	103	0	0	0	0	1	1	0	0	20
//671	-1	10	104	0	0	0	0	1	1	0	0	20
671	-1	10	105	0	0	0	0	1	1	0	0	20
//투구												
671	-1	7	98	0	0	0	0	0	0	0	0	15
671	-1	7	99	0	0	0	0	0	0	0	0	15
671	-1	7	100	0	0	0	0	0	0	0	0	15
671	-1	7	101	0	0	0	0	0	0	0	0	15
//671	-1	7	102	0	0	0	0	0	0	0	0	15
671	-1	7	103	0	0	0	0	0	0	0	0	15
671	-1	7	104	0	0	0	0	0	0	0	0	15
671	-1	7	105	0	0	0	0	0	0	0	0	15
//												
671	-1	7	98	0	0	0	0	0	1	0	0	15
671	-1	7	99	0	0	0	0	0	1	0	0	15
671	-1	7	100	0	0	0	0	0	1	0	0	15
671	-1	7	101	0	0	0	0	0	1	0	0	15
//671	-1	7	102	0	0	0	0	0	1	0	0	15
671	-1	7	103	0	0	0	0	0	1	0	0	15
671	-1	7	104	0	0	0	0	0	1	0	0	15
671	-1	7	105	0	0	0	0	0	1	0	0	15
//												
671	-1	7	98	0	0	0	0	1	0	0	0	15
671	-1	7	99	0	0	0	0	1	0	0	0	15
671	-1	7	100	0	0	0	0	1	0	0	0	15
671	-1	7	101	0	0	0	0	1	0	0	0	15
//671	-1	7	102	0	0	0	0	1	0	0	0	15
671	-1	7	103	0	0	0	0	1	0	0	0	15
671	-1	7	104	0	0	0	0	1	0	0	0	15
671	-1	7	105	0	0	0	0	1	0	0	0	15
//												
671	-1	7	98	0	0	0	0	1	1	0	0	15
671	-1	7	99	0	0	0	0	1	1	0	0	15
671	-1	7	100	0	0	0	0	1	1	0	0	15
671	-1	7	101	0	0	0	0	1	1	0	0	15
//671	-1	7	102	0	0	0	0	1	1	0	0	15
671	-1	7	103	0	0	0	0	1	1	0	0	15
671	-1	7	104	0	0	0	0	1	1	0	0	15
671	-1	7	105	0	0	0	0	1	1	0	0	15
//바지												
//												
671	-1	9	98	0	0	0	0	0	0	0	0	10
671	-1	9	99	0	0	0	0	0	0	0	0	10
671	-1	9	100	0	0	0	0	0	0	0	0	10
671	-1	9	101	0	0	0	0	0	0	0	0	10
671	-1	9	102	0	0	0	0	0	0	0	0	10
671	-1	9	103	0	0	0	0	0	0	0	0	10
671	-1	9	104	0	0	0	0	0	0	0	0	10
671	-1	9	105	0	0	0	0	0	0	0	0	10
//												
671	-1	9	98	0	0	0	0	0	1	0	0	10
671	-1	9	99	0	0	0	0	0	1	0	0	10
671	-1	9	100	0	0	0	0	0	1	0	0	10
671	-1	9	101	0	0	0	0	0	1	0	0	10
671	-1	9	102	0	0	0	0	0	1	0	0	10
671	-1	9	103	0	0	0	0	0	1	0	0	10
671	-1	9	104	0	0	0	0	0	1	0	0	10
671	-1	9	105	0	0	0	0	0	1	0	0	10
//												
671	-1	9	98	0	0	0	0	1	0	0	0	10
671	-1	9	99	0	0	0	0	1	0	0	0	10
671	-1	9	100	0	0	0	0	1	0	0	0	10
671	-1	9	101	0	0	0	0	1	0	0	0	10
671	-1	9	102	0	0	0	0	1	0	0	0	10
671	-1	9	103	0	0	0	0	1	0	0	0	10
671	-1	9	104	0	0	0	0	1	0	0	0	10
671	-1	9	105	0	0	0	0	1	0	0	0	10
//												
671	-1	9	98	0	0	0	0	1	1	0	0	10
671	-1	9	99	0	0	0	0	1	1	0	0	10
671	-1	9	100	0	0	0	0	1	1	0	0	10
671	-1	9	101	0	0	0	0	1	1	0	0	10
671	-1	9	102	0	0	0	0	1	1	0	0	10
671	-1	9	103	0	0	0	0	1	1	0	0	10
671	-1	9	104	0	0	0	0	1	1	0	0	10
671	-1	9	105	0	0	0	0	1	1	0	0	10
//		갑옷										
//		블러드엔젤갑옷 (무옵션)										
671	-1	8	98	0	0	0	0	0	0	0	0	5
671	-1	8	99	0	0	0	0	0	0	0	0	5
671	-1	8	100	0	0	0	0	0	0	0	0	5
671	-1	8	101	0	0	0	0	0	0	0	0	5
671	-1	8	102	0	0	0	0	0	0	0	0	5
671	-1	8	103	0	0	0	0	0	0	0	0	5
671	-1	8	104	0	0	0	0	0	0	0	0	5
671	-1	8	105	0	0	0	0	0	0	0	0	5
//		블러드엔젤갑옷 (옵션)										
671	-1	8	98	0	0	0	0	0	1	0	0	5
671	-1	8	99	0	0	0	0	0	1	0	0	5
671	-1	8	100	0	0	0	0	0	1	0	0	5
671	-1	8	101	0	0	0	0	0	1	0	0	5
671	-1	8	102	0	0	0	0	0	1	0	0	5
671	-1	8	103	0	0	0	0	0	1	0	0	5
671	-1	8	104	0	0	0	0	0	1	0	0	5
671	-1	8	105	0	0	0	0	0	1	0	0	5
//		블러드엔젤갑옷 (무옵션/행운)										
671	-1	8	98	0	0	0	0	1	0	0	0	5
671	-1	8	99	0	0	0	0	1	0	0	0	5
671	-1	8	100	0	0	0	0	1	0	0	0	5
671	-1	8	101	0	0	0	0	1	0	0	0	5
671	-1	8	102	0	0	0	0	1	0	0	0	5
671	-1	8	103	0	0	0	0	1	0	0	0	5
671	-1	8	104	0	0	0	0	1	0	0	0	5
671	-1	8	105	0	0	0	0	1	0	0	0	5
//		블러드엔젤갑옷 (옵션/행운)										
671	-1	8	98	0	0	0	0	1	1	0	0	5
671	-1	8	99	0	0	0	0	1	1	0	0	5
671	-1	8	100	0	0	0	0	1	1	0	0	5
671	-1	8	101	0	0	0	0	1	1	0	0	5
671	-1	8	102	0	0	0	0	1	1	0	0	5
671	-1	8	103	0	0	0	0	1	1	0	0	5
671	-1	8	104	0	0	0	0	1	1	0	0	5
671	-1	8	105	0	0	0	0	1	1	0	0	5
//속성 아이템												
671	-1	12	203	0	0	0	0	0	0	0	1	100
671	-1	12	205	0	0	0	0	0	0	0	1	100
671	-1	12	207	0	0	0	0	0	0	0	1	100
671	-1	12	144	0	0	0	0	0	0	0	1	1200
//우르크 엘리멘탈 비스트 엑설런트												
671	-1	2	7	0	0	0	0	2	0	1	0	2
671	-1	4	16	0	0	0	0	2	0	1	0	2
671	-1	4	17	0	0	0	0	2	0	1	0	2
671	-1	0	16	0	0	0	0	2	0	1	0	2
671	-1	0	33	0	0	0	0	2	0	1	0	2
671	-1	3	15	0	0	0	0	2	0	1	0	2
671	-1	3	16	0	0	0	0	2	0	1	0	2
671	-1	3	10	0	0	0	0	2	0	1	0	2
671	-1	5	8	0	0	0	0	2	0	1	0	2
671	-1	5	17	0	0	0	0	2	0	1	0	2
671	-1	2	10	0	0	0	0	2	0	1	0	2
671	-1	6	15	0	0	0	0	2	0	1	0	2
671	-1	6	32	0	0	0	0	2	0	1	0	2
671	-1	8	26	0	0	0	0	2	0	1	0	2
671	-1	8	93	0	0	0	0	2	0	1	0	2
671	-1	9	93	0	0	0	0	2	0	1	0	2
671	-1	8	34	0	0	0	0	2	0	1	0	2
671	-1	8	35	0	0	0	0	2	0	1	0	2
671	-1	8	36	0	0	0	0	2	0	1	0	2
671	-1	8	41	0	0	0	0	2	0	1	0	2
671	-1	8	60	0	0	0	0	2	0	1	0	2
671	-1	9	60	0	0	0	0	2	0	1	0	2
671	-1	8	15	0	0	0	0	2	0	1	0	2
671	-1	9	15	0	0	0	0	2	0	1	0	2
671	-1	7	18	0	0	0	0	2	0	1	0	2
671	-1	8	18	0	0	0	0	2	0	1	0	2
671	-1	9	18	0	0	0	0	2	0	1	0	2
671	-1	11	18	0	0	0	0	2	0	1	0	2
671	-1	7	42	0	0	0	0	2	0	1	0	2
671	-1	8	42	0	0	0	0	2	0	1	0	2
