//////////////////////////////////////////////////////////////////////////////////////													
// [악마의광장 1~4]	EachMonsterBag9												
// [ Start  ] 	2015-03-20												
// [ Latest ]	2015-03-20 17:26												
// [ Author ]	박혜진												
// [ Version ]	0.0.0.1												
// [ Text ]													
// [ Desc ]	맵에 출현하는 몬스터 별로 드롭하는 아이템 리스트를 작성하는 스크립트												
//////////////////////////////////////////////////////////////////////////////////////													
//참여 횟수	6												
//사냥 수	300												
//참여 횟수*사냥 수	1800												
//몬스터 인덱스	몬스터 속성	아이템 타입	아이템 인덱스	최소레벨	최대레벨	개수	스킬	행운	추가옵션	엑설런트 	속성 아이템	확률 (1/1000000)	아이템 명
//악마의광장 1 (50 ~ 179)													
//싸이크롭스													
293	-1	7	95	0	0	0	0	2	0	1	0	28	//세이트헬멧
293	-1	8	95	0	0	0	0	2	0	1	0	28	//세이트갑옷
293	-1	10	95	0	0	0	0	2	0	1	0	28	//세이트장갑
293	-1	9	95	0	0	0	0	2	0	1	0	28	//세이트바지
293	-1	11	95	0	0	0	0	2	0	1	0	28	//세이트부츠
293	-1	7	94	0	0	0	0	2	0	1	0	28	//히라트헬멧
293	-1	8	94	0	0	0	0	2	0	1	0	28	//히라트갑옷
293	-1	10	94	0	0	0	0	2	0	1	0	28	//히라트장갑
293	-1	9	94	0	0	0	0	2	0	1	0	28	//히라트바지
293	-1	11	94	0	0	0	0	2	0	1	0	28	//히라트부츠
//알파크러스트													
74	-1	4	32	0	0	0	0	2	0	1	0	38	//전투화살통
74	-1	2	7	0	0	0	0	2	0	1	0	38	//엘리멘탈메이스
74	-1	4	16	0	0	0	0	2	0	1	0	38	//세인트크로스석궁
74	-1	4	17	0	0	0	0	2	0	1	0	38	//홀리사이트보우
74	-1	0	16	0	0	0	0	2	0	1	0	38	//파괴의검
74	-1	0	17	0	0	0	0	2	0	1	0	38	//다크브레이커
74	-1	0	18	0	0	0	0	2	0	1	0	38	//선더블레이드
74	-1	3	15	0	0	0	0	2	0	1	0	38	//플루마랜스
74	-1	3	16	0	0	0	0	2	0	1	0	38	//비스랜스
74	-1	5	8	0	0	0	0	2	0	1	0	38	//파멸의지팡이
74	-1	2	11	0	0	0	0	2	0	1	0	38	//로드셉터
74	-1	6	16	0	0	0	0	2	0	1	0	38	//엘리멘탈방패
74	-1	6	30	0	0	0	0	2	0	1	0	38	//플루마실드
74	-1	6	32	0	0	0	0	2	0	1	0	38	//비스실드
74	-1	6	15	0	0	0	0	2	0	1	0	38	//그랜드소울방패
74	-1	7	16	0	0	0	0	2	0	1	0	38	//블랙드라곤투구
74	-1	8	16	0	0	0	0	2	0	1	0	38	//블랙드라곤갑옷
74	-1	10	16	0	0	0	0	2	0	1	0	38	//블랙드라곤장갑
74	-1	9	16	0	0	0	0	2	0	1	0	38	//블랙드라곤바지
74	-1	11	16	0	0	0	0	2	0	1	0	38	//블랙드라곤부츠
74	-1	7	18	0	0	0	0	2	0	1	0	38	//그랜드소울헬멧
74	-1	8	18	0	0	0	0	2	0	1	0	38	//그랜드소울갑옷
74	-1	10	18	0	0	0	0	2	0	1	0	38	//그랜드소울장갑
74	-1	9	18	0	0	0	0	2	0	1	0	38	//그랜드소울바지
74	-1	11	18	0	0	0	0	2	0	1	0	38	//그랜드소울부츠
74	-1	7	19	0	0	0	0	2	0	1	0	38	//홀리스프릿헬멧
74	-1	8	19	0	0	0	0	2	0	1	0	38	//홀리스프릿갑옷
74	-1	10	19	0	0	0	0	2	0	1	0	38	//홀리스프릿장갑
74	-1	9	19	0	0	0	0	2	0	1	0	38	//홀리스프릿바지
74	-1	11	19	0	0	0	0	2	0	1	0	38	//홀리스프릿부츠
74	-1	7	27	0	0	0	0	2	0	1	0	38	//다크브리즌헬멧
74	-1	8	27	0	0	0	0	2	0	1	0	38	//다크브리즌갑옷
74	-1	10	27	0	0	0	0	2	0	1	0	38	//다크브리즌장갑
74	-1	9	27	0	0	0	0	2	0	1	0	38	//다크브리즌바지
74	-1	11	27	0	0	0	0	2	0	1	0	38	//다크브리즌부츠
74	-1	8	37	0	0	0	0	2	0	1	0	38	//발리언트갑옷
74	-1	10	37	0	0	0	0	2	0	1	0	38	//발리언트장갑
74	-1	9	37	0	0	0	0	2	0	1	0	38	//발리언트바지
74	-1	11	37	0	0	0	0	2	0	1	0	38	//발리언트부츠
74	-1	7	61	0	0	0	0	2	0	1	0	38	//피어싱그로브투구
74	-1	8	61	0	0	0	0	2	0	1	0	38	//피어싱그로브갑옷
74	-1	9	61	0	0	0	0	2	0	1	0	38	//피어싱그로브바지
74	-1	11	61	0	0	0	0	2	0	1	0	38	//피어싱그로브부츠
74	-1	7	95	0	0	0	0	2	0	1	0	38	//세이트헬멧
74	-1	8	95	0	0	0	0	2	0	1	0	38	//세이트갑옷
74	-1	10	95	0	0	0	0	2	0	1	0	38	//세이트장갑
74	-1	9	95	0	0	0	0	2	0	1	0	38	//세이트바지
74	-1	11	95	0	0	0	0	2	0	1	0	38	//세이트부츠
74	-1	7	94	0	0	0	0	2	0	1	0	38	//히라트헬멧
74	-1	8	94	0	0	0	0	2	0	1	0	38	//히라트갑옷
74	-1	10	94	0	0	0	0	2	0	1	0	38	//히라트장갑
74	-1	9	94	0	0	0	0	2	0	1	0	38	//히라트바지
74	-1	11	94	0	0	0	0	2	0	1	0	38	//히라트부츠
//퀸비													
292	-1	4	32	0	0	0	0	2	0	1	0	39	//전투화살통
292	-1	2	7	0	0	0	0	2	0	1	0	39	//엘리멘탈메이스
292	-1	4	16	0	0	0	0	2	0	1	0	39	//세인트크로스석궁
292	-1	4	17	0	0	0	0	2	0	1	0	39	//홀리사이트보우
292	-1	0	16	0	0	0	0	2	0	1	0	39	//파괴의검
292	-1	0	17	0	0	0	0	2	0	1	0	39	//다크브레이커
292	-1	0	18	0	0	0	0	2	0	1	0	39	//선더블레이드
292	-1	3	15	0	0	0	0	2	0	1	0	39	//플루마랜스
292	-1	3	16	0	0	0	0	2	0	1	0	39	//비스랜스
292	-1	5	8	0	0	0	0	2	0	1	0	39	//파멸의지팡이
292	-1	2	11	0	0	0	0	2	0	1	0	39	//로드셉터
292	-1	6	16	0	0	0	0	2	0	1	0	39	//엘리멘탈방패
292	-1	6	30	0	0	0	0	2	0	1	0	39	//플루마실드
292	-1	6	32	0	0	0	0	2	0	1	0	39	//비스실드
292	-1	6	15	0	0	0	0	2	0	1	0	39	//그랜드소울방패
292	-1	7	16	0	0	0	0	2	0	1	0	39	//블랙드라곤투구
292	-1	8	16	0	0	0	0	2	0	1	0	39	//블랙드라곤갑옷
292	-1	10	16	0	0	0	0	2	0	1	0	39	//블랙드라곤장갑
292	-1	9	16	0	0	0	0	2	0	1	0	39	//블랙드라곤바지
292	-1	11	16	0	0	0	0	2	0	1	0	39	//블랙드라곤부츠
292	-1	7	18	0	0	0	0	2	0	1	0	39	//그랜드소울헬멧
292	-1	8	18	0	0	0	0	2	0	1	0	39	//그랜드소울갑옷
292	-1	10	18	0	0	0	0	2	0	1	0	39	//그랜드소울장갑
292	-1	9	18	0	0	0	0	2	0	1	0	39	//그랜드소울바지
292	-1	11	18	0	0	0	0	2	0	1	0	39	//그랜드소울부츠
292	-1	7	19	0	0	0	0	2	0	1	0	39	//홀리스프릿헬멧
292	-1	8	19	0	0	0	0	2	0	1	0	39	//홀리스프릿갑옷
292	-1	10	19	0	0	0	0	2	0	1	0	39	//홀리스프릿장갑
292	-1	9	19	0	0	0	0	2	0	1	0	39	//홀리스프릿바지
292	-1	11	19	0	0	0	0	2	0	1	0	39	//홀리스프릿부츠
292	-1	7	27	0	0	0	0	2	0	1	0	39	//다크브리즌헬멧
292	-1	8	27	0	0	0	0	2	0	1	0	39	//다크브리즌갑옷
292	-1	10	27	0	0	0	0	2	0	1	0	39	//다크브리즌장갑
292	-1	9	27	0	0	0	0	2	0	1	0	39	//다크브리즌바지
292	-1	11	27	0	0	0	0	2	0	1	0	39	//다크브리즌부츠
292	-1	8	37	0	0	0	0	2	0	1	0	39	//발리언트갑옷
292	-1	10	37	0	0	0	0	2	0	1	0	39	//발리언트장갑
292	-1	9	37	0	0	0	0	2	0	1	0	39	//발리언트바지
292	-1	11	37	0	0	0	0	2	0	1	0	39	//발리언트부츠
292	-1	7	61	0	0	0	0	2	0	1	0	39	//피어싱그로브투구
292	-1	8	61	0	0	0	0	2	0	1	0	39	//피어싱그로브갑옷
292	-1	9	61	0	0	0	0	2	0	1	0	39	//피어싱그로브바지
292	-1	11	61	0	0	0	0	2	0	1	0	39	//피어싱그로브부츠
292	-1	7	95	0	0	0	0	2	0	1	0	39	//세이트헬멧
292	-1	8	95	0	0	0	0	2	0	1	0	39	//세이트갑옷
292	-1	10	95	0	0	0	0	2	0	1	0	39	//세이트장갑
292	-1	9	95	0	0	0	0	2	0	1	0	39	//세이트바지
292	-1	11	95	0	0	0	0	2	0	1	0	39	//세이트부츠
292	-1	7	94	0	0	0	0	2	0	1	0	39	//히라트헬멧
292	-1	8	94	0	0	0	0	2	0	1	0	39	//히라트갑옷
292	-1	10	94	0	0	0	0	2	0	1	0	39	//히라트장갑
292	-1	9	94	0	0	0	0	2	0	1	0	39	//히라트바지
292	-1	11	94	0	0	0	0	2	0	1	0	39	//히라트부츠
end													
